Customer ID,DOB,Age,Gender,Relationship Status,Address,Tax Resident Country,Profession,Income,KYC,Account Number,ID,Bank,Account Type,Daily Limit,Transaction Date,Transaction Number,Source Account,Destination Account,Amount,Transaction Type,Currency,Transaction Location,Suspicious Flag,Country,City
8b9d2b4e-1e5f-4732-a5c4-f5e6582f6a54,1983-05-18,27,Male,Divorced,"11/76, Hayer Ganj, Morbi 073522",India,Forensic scientist,440754,Pending,GB27UDBW6474482398139,8b9d2b4e-1e5f-4732-a5c4-f5e6582f6a54,Dhaliwal PLC,Current,319750,2024-02-20,1cb40168-5800-4793-92b1-c9b3c7478bb9,GB83BHIB2780907236622,GB53FILR4444832792454,36734,Credit,INR,Danapur,Yes,India,Chandrapur
59d3645c-b55e-4786-a2d6-972e36fa3734,2005-02-09,26,Female,Married,"H.No. 657, Chhabra Marg, Kishanganj 796061",India,Training and development officer,428166,Rejected,GB37KPSJ8741521410055,59d3645c-b55e-4786-a2d6-972e36fa3734,Arya-Chaudry,Fixed Deposit,151470,2024-08-06,c9ed981e-e2f7-4766-94af-16b5ca11ae15,GB92MEHU3955025819762,GB85WPIP2553391642649,57331,Credit,INR,Jalna,Yes,India,Bihar Sharif
5408cb06-f115-491f-be59-84a06c272a62,1996-02-18,50,Female,Widowed,"07/523, Prabhu
Khammam 366393",India,Printmaker,999608,Rejected,GB31SOAT8063883718689,5408cb06-f115-491f-be59-84a06c272a62,Handa-Kala,Fixed Deposit,324697,2024-01-03,4702cc7f-0017-4ffe-afc3-2442dc237474,GB10XKOY5213367832268,GB35NAGF6838672476297,35836,Debit,INR,Madhyamgram,Yes,India,Tiruppur
39a87bd5-5d46-4681-be8c-e4527a7d6866,1955-07-27,79,Male,Divorced,"23
Brar Road, Panihati 723969",India,Dramatherapist,337439,Rejected,GB02RJQF3302632647193,39a87bd5-5d46-4681-be8c-e4527a7d6866,"Pandit, Oommen and Tripathi",Savings,323255,2024-01-27,669c7b92-1a24-46d1-b1ab-cc96ca2048a0,GB36FMKZ4194070068014,GB85XQLV4912261674216,78322,Credit,INR,Bally,No,India,Chandigarh
f4473a6b-1d5c-465d-9c01-cedd3d11e749,1969-11-13,31,Male,Married,"46/05
Rana
Bettiah-664562",India,Contracting civil engineer,609854,Rejected,GB88APXQ3580983549570,f4473a6b-1d5c-465d-9c01-cedd3d11e749,Chander and Sons,Savings,199161,2024-06-05,467c2822-1eaa-44a3-9173-0d3639e6d1a5,GB57YBCY1577972679325,GB06DCIY7685387274530,62854,Debit,INR,Chandigarh,Yes,India,Naihati
040d365d-a860-4580-a07f-7ef41c86307e,1958-12-07,52,Male,Widowed,"H.No. 920, Issac Path, Bidhannagar-921071",India,"Teacher, primary school",431895,Rejected,GB02FVKF3783259492809,040d365d-a860-4580-a07f-7ef41c86307e,"Sharaf, Thaker and Kata",Savings,246569,2024-01-24,0c14ca64-0f5c-4577-a860-8ad830dda886,GB20ARIF0529335196615,GB85VBGS7829193266766,38346,Debit,INR,Ambarnath,No,India,Ozhukarai
5e2acb30-b5bc-403e-b97c-14d86d4addaa,1940-11-23,26,Male,Single,"554, Sarraf Nagar, Coimbatore 739454",India,Logistics and distribution manager,513102,Pending,GB80EFSM3003106516008,5e2acb30-b5bc-403e-b97c-14d86d4addaa,"Suresh, Ravel and Natt",Current,216559,2024-03-27,12308811-0a6a-459e-b3e3-dd5b7cd1b5f7,GB45PASG4572365566972,GB17DYDH6933894583354,63020,Credit,INR,Gandhinagar,No,India,Bhatpara
1dc88826-685c-46c5-86d1-65d1697abdd3,1998-06-03,21,Male,Widowed,"93/26, Goel Road
Silchar 627166",India,Commercial/residential surveyor,295494,Verified,GB63BXLT3932200082224,1dc88826-685c-46c5-86d1-65d1697abdd3,"Majumdar, Salvi and Mukherjee",Fixed Deposit,405632,2024-04-27,2b8192bb-b13a-4532-908e-2544aee249a7,GB36DLAB5351483194268,GB54ZNVK5597678872141,79958,Credit,INR,Ahmedabad,Yes,India,Imphal
8e809b56-9b45-4e67-9017-546549c7bd78,1966-06-26,66,Male,Divorced,"H.No. 905
Kari Marg
Begusarai-954632",India,Hotel manager,750156,Verified,GB89CJMW7930153630689,8e809b56-9b45-4e67-9017-546549c7bd78,Seth-More,Fixed Deposit,451849,2024-08-10,643fdea1-4130-40d6-a0de-2e4a58c162a6,GB53NULO8872015668458,GB74DAAQ0588683066594,66487,Credit,INR,Aizawl,No,India,Katni
7db6ec88-cc45-436d-9271-1a3feeae41c4,1991-12-11,83,Male,Widowed,"15/770
Agate
Tadepalligudem-453914",India,"Nurse, learning disability",730970,Verified,GB89AVPU4408911985233,7db6ec88-cc45-436d-9271-1a3feeae41c4,Mishra LLC,Fixed Deposit,468478,2024-08-21,d9b2820d-db6a-4678-8dac-aaf64a8b4c24,GB41VIXL5097347445378,GB94IKSL7054900115005,64778,Debit,INR,Satara,No,India,Tadepalligudem
698d35ed-6d5d-4924-a0b1-717b9bca13d7,1945-01-05,20,Female,Married,"72/778
Gandhi Marg, Bangalore 516207",India,Tax inspector,269329,Rejected,GB29XUGV8374215180143,698d35ed-6d5d-4924-a0b1-717b9bca13d7,"Buch, Deep and Ganguly",Fixed Deposit,303653,2024-03-09,5ed34610-bd30-4dfb-96b9-04ca15a984f9,GB70QLAN6350654522302,GB85IYPN1116952854451,85085,Debit,INR,Kharagpur,Yes,India,Rajpur Sonarpur
605dcb54-2c4f-406c-bd06-5c197f07f922,1968-05-18,77,Female,Married,"58
Choudhury Marg, Kozhikode 520405",India,Dentist,799187,Pending,GB41GJVP8692830099282,605dcb54-2c4f-406c-bd06-5c197f07f922,"Dave, Dhar and Bajaj",Current,216253,2024-02-01,f19eb6c4-3630-43d9-b31c-66ddef905554,GB36PCRK9043842569184,GB15CHDQ5666195136231,78938,Credit,INR,Surat,Yes,India,Adoni
fee6df21-7fbe-44a4-84cb-f97014c8a29c,1942-09-16,80,Female,Single,"H.No. 44, Shanker, Moradabad 135091",India,Higher education careers adviser,173877,Rejected,GB74MHDL0395491241694,fee6df21-7fbe-44a4-84cb-f97014c8a29c,Doctor-Rastogi,Fixed Deposit,119370,2024-09-27,fb1ec7f0-febf-43f5-bd62-dc9b52b6b50a,GB58GSAH9785170787002,GB83FGNL8995095855035,4113,Debit,INR,Durgapur,Yes,India,Etawah
986a46c0-7836-454e-9e41-0d29af7ad849,1968-08-26,28,Female,Single,"07/19
Andra Nagar
Mangalore-533400",India,"Designer, jewellery",380911,Rejected,GB58WKAT6982300959059,986a46c0-7836-454e-9e41-0d29af7ad849,Krishnamurthy PLC,Savings,455118,2024-02-25,7c7383df-3748-4e51-925a-70c830ae3ec5,GB75IHPP1542070236114,GB15LBAZ5057039571146,10770,Credit,INR,Aizawl,Yes,India,Thrissur
55b180ca-966b-4bce-a15f-c2f4acb93241,1976-04-23,59,Male,Widowed,"H.No. 713
Sheth Zila
Aizawl 576167",India,"Engineer, water",827200,Verified,GB75OMKN6558715288290,55b180ca-966b-4bce-a15f-c2f4acb93241,Magar-Gill,Savings,62721,2024-03-09,6af528a5-64e0-4f2b-bec5-dc596e826bcd,GB71AGFT2359942024020,GB91SFPF8100124698018,15372,Credit,INR,Nanded,Yes,India,Gulbarga
0df9a220-0834-405d-a869-c958c62fd905,1973-06-16,87,Male,Married,"464, Srivastava Path
Muzaffarnagar 269209",India,Interior and spatial designer,301828,Verified,GB79WDIU0965227815436,0df9a220-0834-405d-a869-c958c62fd905,"Shanker, Nazareth and Keer",Current,66316,2024-07-27,7c04d1e3-d6f2-45ef-9308-5c64ac313b6d,GB29DTLL3764627147970,GB08QIHP7319154965752,78060,Credit,INR,Nadiad,Yes,India,Nellore
f3ad764d-6150-4fc9-9c57-3431a2652957,2005-08-22,71,Female,Single,"H.No. 923, Chaudhari Marg
North Dumdum 528474",India,Higher education lecturer,891531,Pending,GB35CSTY1973852769534,f3ad764d-6150-4fc9-9c57-3431a2652957,"Patla, Apte and Wali",Savings,481678,2024-10-18,23ab7c0a-b874-49a7-b573-058fbd2bda3c,GB54TZPO0244071924791,GB90TJOM9296378511866,9711,Credit,INR,Satara,Yes,India,Eluru
37f58d45-a50b-4abb-a83e-855f985bc65f,1999-12-30,68,Female,Married,"86
Mutti Chowk, Nangloi Jat-847983",India,"Engineer, production",796733,Pending,GB75MSNF4906450138780,37f58d45-a50b-4abb-a83e-855f985bc65f,Bhatt-Murthy,Fixed Deposit,76289,2024-07-16,bd37094d-7bea-48ee-baf8-9cf70aa52a85,GB63IJFW9140068564492,GB53FBWJ6931470849675,26547,Credit,INR,Solapur,Yes,India,Nadiad
fa21d8c6-d3e6-475e-8828-c6a464403016,2003-07-02,71,Female,Widowed,"H.No. 169, Sekhon Circle, Anantapuram-378534",India,Warehouse manager,186648,Pending,GB85OHGQ2593113486544,fa21d8c6-d3e6-475e-8828-c6a464403016,"Bajwa, Naidu and Raj",Fixed Deposit,216478,2024-05-13,d18d5399-b4dc-4de6-bf42-00105640a7fe,GB03RDDR9418030886604,GB79XMPT2446492136274,48768,Debit,INR,Tiruchirappalli,Yes,India,Raurkela Industrial Township
9f681192-dabb-4be0-8415-c96f9081ae2d,1962-01-15,69,Female,Divorced,"53, Oza Chowk, Madurai-096384",India,Cartographer,390482,Verified,GB77VHAT3774338076427,9f681192-dabb-4be0-8415-c96f9081ae2d,"Garg, Raghavan and Murthy",Savings,131944,2024-04-08,d731a83a-83bb-4a84-9b23-06bc449428c9,GB35VBDL8174248563830,GB86KBIH7934526871563,29254,Credit,INR,Madhyamgram,No,India,Belgaum
1e0ded45-a681-421b-b23f-90700be481bf,1955-09-23,27,Female,Married,"507, Pandya
Bhilwara-337489",India,"Geologist, wellsite",662990,Pending,GB50ELQI4736405564129,1e0ded45-a681-421b-b23f-90700be481bf,Pillai-Rout,Current,89617,2024-09-05,6b8ede85-f99f-4808-a9cb-a58fe404ea06,GB36TNSI6385671030941,GB02UBIC2641530321454,82426,Debit,INR,Malda,No,India,Gandhidham
95a6d72c-d676-4ba0-8df6-fa9852aca35c,1980-08-13,26,Male,Widowed,"86
Khosla Road
Khora -818206",India,Ergonomist,605930,Pending,GB69DKTN8592684611623,95a6d72c-d676-4ba0-8df6-fa9852aca35c,Thaman LLC,Current,439063,2024-07-23,1aa0611d-ca02-4b8d-931c-9ff41edb1dc9,GB38WBJE7668564870929,GB66UWUG1649950946087,47616,Debit,INR,Bhiwani,No,India,Malda
db7c657a-e82e-4683-b28c-354870253544,1966-01-18,27,Male,Widowed,"318, Bali Ganj, Kozhikode 796256",India,Licensed conveyancer,368792,Verified,GB32CDLL9821765780837,db7c657a-e82e-4683-b28c-354870253544,"Ram, Guha and Naidu",Savings,282659,2024-10-23,53735208-1896-4f34-9aa6-2c1be6b51c33,GB40FAMU8000830851114,GB98JEEH4766500373982,32384,Debit,INR,South Dumdum,Yes,India,Nagercoil
9a31fa72-c0f9-46d2-8938-4f950e705b1e,1944-02-05,64,Female,Married,"96
Ranganathan Street, Bareilly 461096",India,Company secretary,720528,Rejected,GB59YHTP0051747011024,9a31fa72-c0f9-46d2-8938-4f950e705b1e,Sengupta Ltd,Fixed Deposit,318424,2024-01-08,ae617671-0979-4d83-a39c-06be33abbc73,GB02XUWQ1310047308878,GB77IYZN3354625163463,84129,Credit,INR,Jalandhar,No,India,Gwalior
c0d1c8f5-020a-4e3a-b333-63510ffafe2c,1982-08-31,31,Male,Divorced,"H.No. 75, Mani Ganj
Pudukkottai-479786",India,Copy,763746,Pending,GB95GXYF3427738181317,c0d1c8f5-020a-4e3a-b333-63510ffafe2c,"Issac, D’Alia and Palla",Fixed Deposit,56899,2024-03-31,4fe75154-6166-489c-a20d-a203dbf19032,GB78FKFL0469935798363,GB90AWDW8410622754117,56974,Debit,INR,Parbhani,No,India,Tumkur
e86e9656-90cd-4092-af97-970a04a58a91,1946-05-24,76,Male,Single,"521, Kalla Street, Kolkata 489528",India,Air broker,730231,Verified,GB59GRPT0155923333940,e86e9656-90cd-4092-af97-970a04a58a91,Dhaliwal-Chatterjee,Savings,235533,2024-07-30,68f3ade9-68c0-4766-ac7c-586d095a88f2,GB90FCYJ6735913965125,GB83NNHC5730955874928,21998,Credit,INR,Thiruvananthapuram,No,India,Siwan
9bfe2e89-afd1-44e7-9182-d8a528f7735e,1984-06-02,48,Female,Widowed,"99/37
Deol Path
Farrukhabad-373756",India,Psychotherapist,207673,Rejected,GB94XDGD5804617562741,9bfe2e89-afd1-44e7-9182-d8a528f7735e,Saha and Sons,Current,325276,2024-09-17,49da064d-cb60-43df-84ac-8daacc6c5458,GB84WAZA2567421250113,GB72WQKW7189345945951,42788,Debit,INR,Uluberia,Yes,India,Dewas
36817c0c-29ff-4f35-977d-b628a81562e2,1997-11-25,65,Male,Divorced,"50, Mohanty Nagar, Ramagundam-803945",India,Dealer,762249,Verified,GB30SCBX3700318863934,36817c0c-29ff-4f35-977d-b628a81562e2,Padmanabhan PLC,Current,429658,2024-09-17,ef29a593-a52d-4542-8f2c-cf7d8ad1c3f8,GB22YEVS1761032377324,GB29SFHO8316897857481,50630,Debit,INR,Tiruppur,Yes,India,Gangtok
721c939a-31a7-4731-94db-80892414e258,2005-03-21,74,Female,Divorced,"270
Sekhon Street, Ballia 119860",India,Theatre manager,320541,Rejected,GB36LGLE2759214837320,721c939a-31a7-4731-94db-80892414e258,"Grover, Subramanian and Savant",Savings,347274,2024-05-13,b343418b-c2de-4dd9-9565-d8bd4abe3e61,GB85MFSK8604176335419,GB53KSXG2460901006517,1843,Credit,INR,Adoni,Yes,India,Chennai
2852c74f-7d8c-4b0b-b2d2-e738a3188169,1983-10-13,45,Male,Married,"H.No. 06
Sanghvi Zila
Ghaziabad-697098",India,Education administrator,292412,Verified,GB05VNLW0254247108882,2852c74f-7d8c-4b0b-b2d2-e738a3188169,"Bobal, Gola and Sane",Current,367740,2024-01-25,4a037fae-4496-4bf6-928d-b116b3616931,GB22DTNJ6439917560058,GB86YMDL8811178140319,41068,Credit,INR,Chittoor,Yes,India,Kulti
7aa934e9-4bc3-42d8-9de3-c57736e54b12,1983-06-18,37,Female,Married,"H.No. 76
Handa Path, Muzaffarnagar-215759",India,Data processing manager,500558,Rejected,GB49CXKC3594331842076,7aa934e9-4bc3-42d8-9de3-c57736e54b12,"Mukherjee, Sem and Sarma",Fixed Deposit,323476,2024-03-16,a340a854-3ffa-4dcc-8ed9-f5d4976bb627,GB80JDDD7965334495787,GB24ORBS2934965019851,87485,Credit,INR,Rajpur Sonarpur,No,India,Nagercoil
f25008a2-ad8b-4009-9cb1-ee1b6e35b1e1,1961-11-26,85,Male,Divorced,"13/576, Contractor Chowk
Siliguri-812468",India,"Scientist, clinical (histocompatibility and immunogenetics)",137575,Verified,GB69BEIB5022311473672,f25008a2-ad8b-4009-9cb1-ee1b6e35b1e1,"Thaker, Bahl and Borde",Current,72983,2024-06-06,5905cea2-c586-425d-9281-f1ee2a761888,GB02QNBX7723861657612,GB89KHHU7056165798986,20239,Credit,INR,Srinagar,Yes,India,Kakinada
8933364e-c74b-4503-a50c-cd9f3d02b88b,1964-03-10,42,Female,Widowed,"H.No. 750
De Nagar
Kamarhati-387829",India,"Development worker, community",472486,Pending,GB02YGNC2880836184303,8933364e-c74b-4503-a50c-cd9f3d02b88b,"Gokhale, Toor and Wali",Fixed Deposit,110860,2024-10-04,c8e1bc7d-ea6f-41ed-b8c8-b418322a8e2b,GB50TVYG3626432439446,GB89SDQR1760620389174,50615,Credit,INR,Sirsa,No,India,Nandyal
2f9194de-d2e1-462c-9883-4e6e49b75234,1976-11-14,64,Male,Widowed,"64, Konda Ganj, Pali-615310",India,Applications developer,898446,Pending,GB16WLRR5171951948137,2f9194de-d2e1-462c-9883-4e6e49b75234,"Mane, Bava and Subramanian",Fixed Deposit,414921,2024-01-23,d96326da-4d15-4b1d-be59-648a0ebde21e,GB31WGSU1754046588448,GB25QWRA6032783414411,12132,Credit,INR,Durgapur,No,India,Pudukkottai
07c5c6fc-da8e-4dae-adbf-c5a34faf6d44,1933-11-22,35,Male,Married,"00/39, Viswanathan Road
Bardhaman 069362",India,"Designer, multimedia",598911,Pending,GB68UTTA2772092270132,07c5c6fc-da8e-4dae-adbf-c5a34faf6d44,Banerjee-Deshpande,Current,123263,2024-07-21,4ad877df-4990-4b4a-8616-53e15585e0a1,GB75KHMV3889974921693,GB95IKXO5741213365894,16595,Debit,INR,Bhiwandi,No,India,Gandhinagar
c0a10430-ad41-427f-9c61-1a4c28518232,1957-02-21,39,Male,Single,"H.No. 22
Magar Marg
Hubli–Dharwad 899073",India,Nature conservation officer,876361,Verified,GB06URPE7624457015626,c0a10430-ad41-427f-9c61-1a4c28518232,Dada-Iyer,Current,361902,2024-08-01,9ebb2b2e-3d49-49d6-ad90-a7061264e142,GB18GRCD0182230835386,GB94RFLN9465430635027,21696,Debit,INR,Vijayawada,Yes,India,Karnal
6032c95f-e1e2-4ab8-b5b5-5cf82e86d4ea,1936-07-10,32,Female,Single,"86
Pal, Gangtok-381822",India,Outdoor activities/education manager,247575,Verified,GB44HGDP7861794562854,6032c95f-e1e2-4ab8-b5b5-5cf82e86d4ea,Kala-Sodhi,Savings,448331,2024-08-12,32702926-8cc5-436b-8513-2e2542911e4f,GB50ZZJY6584083030482,GB32WBIU2754093098871,81433,Debit,INR,Danapur,Yes,India,Kamarhati
29bea881-02c7-4005-86d0-bd48463f22fc,1968-05-14,71,Female,Single,"53, Shroff Street
Eluru 996197",India,Set designer,929217,Verified,GB48KLEY2630478625169,29bea881-02c7-4005-86d0-bd48463f22fc,Malhotra-Zachariah,Savings,197788,2024-11-03,4b03c7db-b0d5-4262-ad79-7c9c6c5ad760,GB97ZOXH8610958705410,GB24KNJM3880725297339,65636,Debit,INR,Gurgaon,No,India,Bulandshahr
653256a9-4e26-4625-a8aa-bb12f317483d,1970-08-03,45,Male,Married,"H.No. 41
Parsa Zila, Kalyan-Dombivli 615585",India,Dentist,464212,Verified,GB74QGHL2661516692803,653256a9-4e26-4625-a8aa-bb12f317483d,Sarna-Joshi,Current,465711,2024-03-21,d9d3a6bf-e73f-484f-b90c-a2ab7e9a5086,GB23VCFV4511264152050,GB27VJAP4259973518685,98142,Debit,INR,Unnao,Yes,India,Bahraich
3334dd5c-38da-42b7-95a3-75a12b398f2a,1986-04-28,29,Male,Single,"H.No. 526, Kale Zila
Ambarnath-908459",India,Travel agency manager,197411,Verified,GB20ZCGS2022422568404,3334dd5c-38da-42b7-95a3-75a12b398f2a,Nath Ltd,Savings,465707,2024-04-22,f20eb113-706a-4271-a96b-0c7527615eaf,GB67HXOU3998476528686,GB40WJNP7073944649936,55372,Credit,INR,Raurkela Industrial Township,Yes,India,Navi Mumbai
410c6032-aa49-46e6-ab96-7b4bdf3406f9,1981-07-24,63,Female,Married,"88/787
Jain Road
Aizawl 578382",India,Hospital pharmacist,206690,Rejected,GB49COCO9173919243992,410c6032-aa49-46e6-ab96-7b4bdf3406f9,"Khare, Mutti and Mahajan",Fixed Deposit,426131,2024-06-17,2e05d287-4d5f-4331-a1af-3e69d81ecde6,GB60NHAM8286222096351,GB89LCQG4662851260826,63806,Debit,INR,Raipur,Yes,India,Dehri
6e2e4171-f65e-47c0-afc4-553e1f5af901,1966-04-09,66,Female,Single,"176
Lanka Chowk
Burhanpur-642168",India,Applications developer,616335,Rejected,GB51IARF6678345410522,6e2e4171-f65e-47c0-afc4-553e1f5af901,Tara-Patel,Savings,107215,2024-01-28,e0ce09bf-73cb-4fac-84cf-f2a0d0b48ea4,GB17CZCG0245676696973,GB21HFZC1752650408124,13725,Credit,INR,Ratlam,Yes,India,Begusarai
70b3c588-ddcf-4880-bc34-f4ce3481eba4,1962-05-02,24,Female,Married,"62, Srinivas Zila
Thane 267251",India,Emergency planning/management officer,743675,Rejected,GB08BOMT9314461427849,70b3c588-ddcf-4880-bc34-f4ce3481eba4,Srinivas Ltd,Fixed Deposit,194649,2024-09-10,6481edbb-a841-40a1-ba5f-c616fd4c0f3a,GB35CGVL3077656788679,GB19XDVG7501061355106,29514,Debit,INR,Uluberia,Yes,India,Hosur
90402853-ebc7-4ec0-8a46-69271f7101c9,1973-03-24,45,Female,Divorced,"36/54
Chanda Street
Hapur-630478",India,Public relations account executive,782876,Verified,GB92EWOB1557563138514,90402853-ebc7-4ec0-8a46-69271f7101c9,Kunda LLC,Current,198520,2024-09-14,731f4556-8272-4133-a9b7-cd9175d39f99,GB13NTXJ3510238948537,GB64LBEZ6384057260155,53803,Debit,INR,Kadapa,Yes,India,Pimpri-Chinchwad
80432fb2-ae7b-44ad-968f-44d6500a57d8,1982-09-14,62,Female,Single,"51, Dubey Street, Unnao 491399",India,"Merchandiser, retail",240356,Pending,GB28BXXV4758591626128,80432fb2-ae7b-44ad-968f-44d6500a57d8,Raman LLC,Fixed Deposit,94990,2024-01-15,4b6a1881-abfc-4d0a-b7f4-6bdad4d63038,GB18PKZX9302895503219,GB50PDEB1548267311901,20749,Debit,INR,Bathinda,Yes,India,Delhi
a61a6e26-4510-413e-ae8c-bd4393237b96,1976-05-16,41,Male,Single,"71, Arora Ganj
Sambhal 950248",India,"Engineer, automotive",692417,Pending,GB10XRSU1527547353371,a61a6e26-4510-413e-ae8c-bd4393237b96,"Malhotra, Mistry and Naidu",Current,166764,2024-11-03,59a1655a-cdc8-435e-9c04-2c3e65091ab1,GB54SRXI7845150720438,GB25BTAE3775523654637,1482,Debit,INR,Gwalior,No,India,Raipur
8e4e5cae-cb09-4c2f-905d-1899e7862fe1,1966-04-14,23,Female,Married,"58
Rama Zila, Kirari Suleman Nagar-847970",India,"Engineer, chemical",663594,Pending,GB03FIFU3431150702875,8e4e5cae-cb09-4c2f-905d-1899e7862fe1,Panchal-Borah,Fixed Deposit,405927,2024-06-01,49222ed6-8cdb-4d10-83b6-368d5334cc81,GB43TDUD6502592501822,GB05GHAT5470299976526,53670,Debit,INR,Shahjahanpur,No,India,Ujjain
d21b84b0-4501-4f32-9b7c-d57e2123c63a,1982-04-02,76,Male,Married,"93/48, Gaba Ganj
Kishanganj-984559",India,"Journalist, magazine",621654,Pending,GB96QANB6959402597670,d21b84b0-4501-4f32-9b7c-d57e2123c63a,"Dass, Bal and Chaudhuri",Current,118167,2024-05-05,2c8560ec-02d8-4f2b-8ca9-4e69f0858417,GB52XIZM7594814704494,GB77JVOV5838070420481,39258,Credit,INR,Thoothukudi,No,India,Varanasi
cd61689d-eefa-445f-8986-c7c24dec04bf,1985-10-04,35,Male,Widowed,"150, Lanka Path, Ghaziabad 256580",India,"Production assistant, television",560545,Verified,GB45YDZV7557607115246,cd61689d-eefa-445f-8986-c7c24dec04bf,"Nadig, Dave and Prabhu",Current,356245,2024-04-14,90e9ac6f-7320-4b2e-985b-c2e7bcf34121,GB46VSFX4570854901884,GB86FTVR0728829087388,44847,Credit,INR,Uluberia,Yes,India,South Dumdum
1be1ce89-fda6-42f2-9c09-de4cec89d879,1966-03-17,88,Male,Single,"34
Dara Nagar
Firozabad 702174",India,Illustrator,890192,Pending,GB12GXXK1155572882013,1be1ce89-fda6-42f2-9c09-de4cec89d879,"Parsa, Dhar and Soman",Current,333111,2024-07-18,ea6863d8-945d-4003-8614-d4edb9cc69c8,GB74FZHL8228555954345,GB56SFCA4694969465795,87513,Debit,INR,Begusarai,Yes,India,Tirunelveli
397f71f2-6995-41e1-8133-e78bf4aaab03,1957-10-06,52,Female,Widowed,"H.No. 20
Butala Chowk
Bikaner-346450",India,Higher education careers adviser,547578,Pending,GB59ZQOO4012647495851,397f71f2-6995-41e1-8133-e78bf4aaab03,Dhingra-Narasimhan,Fixed Deposit,152938,2024-04-02,8737db16-92a2-41dc-9a9a-1cf1595f6a49,GB79HYNP7603910816699,GB80HZST4644250498575,30203,Credit,INR,Nadiad,No,India,Sagar
b4625385-fe3d-4e00-9eb2-31d0381cd65c,1991-06-22,77,Male,Married,"64/72, Ramesh Chowk, Panihati-241001",India,"Psychologist, educational",974025,Verified,GB25SNPP5873837826708,b4625385-fe3d-4e00-9eb2-31d0381cd65c,"Yadav, Doctor and Sidhu",Fixed Deposit,469969,2024-05-31,9cde9081-5229-4274-a074-adb96b820709,GB25YLTG3877325783292,GB59XRZG1846669930138,29239,Debit,INR,Erode,No,India,Bijapur
14cff0cc-1f21-42f0-9d0b-d468e92af79e,1971-12-04,34,Male,Single,"H.No. 851, Doshi Nagar, Malda 563505",India,Recycling officer,577835,Rejected,GB74CEMI0530504118725,14cff0cc-1f21-42f0-9d0b-d468e92af79e,Bail and Sons,Savings,88090,2024-05-01,af0a5e41-4b21-4d8d-bdc2-d4ad1caa790a,GB82OOBA2395714790030,GB14ZCOZ0478478175450,35307,Debit,INR,Gandhidham,No,India,Jalgaon
30850260-dd32-4cfd-9295-b49c85181810,1982-03-23,63,Male,Divorced,"649
Kohli Path, Bilaspur 478662",India,Technical sales engineer,921213,Pending,GB49NNLJ5322263083990,30850260-dd32-4cfd-9295-b49c85181810,Goel-Shah,Current,179387,2024-05-14,10e2a27b-d00b-45ed-9b74-ae89d61f7038,GB97FTPQ9879723073889,GB29NROI7860050011491,28370,Credit,INR,Alwar,Yes,India,Belgaum
55657f8b-8bb6-41b9-8a43-1a44e7c4ddf7,1950-01-05,48,Male,Widowed,"14/39
Baral Street, Bharatpur 459913",India,Event organiser,323154,Verified,GB64VOVL8741380953740,55657f8b-8bb6-41b9-8a43-1a44e7c4ddf7,Grover Group,Savings,142213,2024-06-06,553760d6-3dd2-4d3a-8022-805040ea9a4e,GB40YOZL9061020344397,GB36OOFE3324338853671,19057,Debit,INR,Gwalior,No,India,Aizawl
e8e61e1c-5784-4114-ad98-cef8f1c00635,1989-06-25,40,Female,Married,"33/59, Pant Circle
Chinsurah-296278",India,Archaeologist,706659,Verified,GB56KHXS2182286891984,e8e61e1c-5784-4114-ad98-cef8f1c00635,Balasubramanian-Minhas,Savings,105018,2024-04-30,60e4ae96-8b79-4994-87c3-42eda910e1ea,GB80NAYN9247119091265,GB07QWLB5390544663558,91264,Credit,INR,Pali,Yes,India,New Delhi
ea87c92a-61f1-437e-8d5a-acb8ac012cdc,1977-03-31,66,Female,Divorced,"27/385
Sathe Circle, Tezpur-581208",India,Trade union research officer,998134,Verified,GB15SGKK5315617357957,ea87c92a-61f1-437e-8d5a-acb8ac012cdc,Srivastava Ltd,Current,364861,2024-05-29,7dc3b568-573b-4032-91b5-92a35e08a9a1,GB53QPLX6465623169538,GB19LLQO8841036652054,83200,Credit,INR,Hosur,Yes,India,Jodhpur
2acf41f7-7ecc-4ce9-b344-fec69469ab72,1936-05-08,44,Male,Divorced,"H.No. 02
Yadav Street, Kharagpur-288838",India,"Producer, radio",434766,Pending,GB56ORVP6260548313907,2acf41f7-7ecc-4ce9-b344-fec69469ab72,Pau-Keer,Fixed Deposit,449925,2024-04-04,04080c47-4864-42da-8ea2-d4e1e90b08a8,GB42ZPBN5028071206591,GB85IHHL4034179841554,55420,Credit,INR,Tiruppur,Yes,India,Buxar
e6245f33-1f8b-4c38-bdbf-153b3c38159e,1943-09-09,69,Male,Married,"60/587, Pillay Circle
Ambattur-226361",India,"Surveyor, building control",789620,Verified,GB89CVIQ8190148240879,e6245f33-1f8b-4c38-bdbf-153b3c38159e,"Pant, Kari and Kadakia",Savings,392058,2024-02-08,4b6d021d-4c37-49dc-9a13-0b0d09fc5f4e,GB88OCYT0704622450075,GB10LWER9845222417195,73104,Debit,INR,Lucknow,No,India,Shivpuri
